mileage,manufactured-year,engine-size,owners,price,make
90000.0,2008,1.2,,1200.0,Volkswagen
129000.0,2010,3.0,,4591.0,Chrysler
34797.0,2018,1.0,,6900.0,Hyundai
34797.0,2018,1.0,,6900.0,Hyundai
77153.0,2011,1.4,5,3750.0,Abarth
26415.0,2017,1.2,1,9695.0,Nissan
31125.0,2019,1.0,1,18000.0,Audi
80391.0,2008,1.3,,1200.0,Vauxhall
89000.0,2007,2.0,5,1850.0,Volkswagen
89000.0,2010,1.6,6,3200.0,Nissan
42372.0,2012,1.4,,7590.0,Audi
45573.0,2012,2.2,,6150.0,Vauxhall
60000.0,2009,1.0,,2195.0,Vauxhall
7707.0,2019,1.0,,9450.0,Vauxhall
137500.0,2007,1.4,3,995.0,Vauxhall
62165.0,2011,1.2,,3150.0,Vauxhall
25195.0,2018,1.4,,7450.0,Vauxhall
32618.0,2018,1.6,,9998.0,Vauxhall
38246.0,2018,1.6,,9550.0,Vauxhall
41000.0,2015,1.0,2,6995.0,Ford
19650.0,2019,1.4,,9598.0,Vauxhall
32000.0,2008,1.4,1,6509.0,Fiat
7207.0,2019,1.0,,14550.0,Volkswagen
42000.0,2017,1.4,2,4395.0,Vauxhall
31976.0,2019,1.0,,8650.0,Vauxhall
62278.0,2017,2.0,,12450.0,BMW
23000.0,2018,1.4,,6550.0,Vauxhall
129000.0,2010,3.0,,4591.0,Chrysler
25195.0,2018,1.4,,7450.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
14625.0,2019,1.4,,9098.0,Vauxhall
22876.0,2012,1.0,,4400.0,Kia
15479.0,2018,1.4,,6800.0,Vauxhall
34852.0,2016,1.4,,6300.0,Vauxhall
40257.0,2017,1.2,,10000.0,Renault
41691.0,2016,1.6,3,6500.0,Hyundai
27050.0,2015,1.0,,6990.0,Volkswagen
11341.0,2016,1.0,1,6550.0,Peugeot
94648.0,2007,1.4,,2250.0,Fiat
26500.0,2015,1.0,,5050.0,Renault
137500.0,2007,1.4,3,995.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
42000.0,2015,1.2,1,5000.0,Vauxhall
20351.0,2017,0.9,,9300.0,Renault
82894.0,2010,1.6,2,2395.0,Peugeot
16393.0,2016,1.2,,6400.0,Citroen
25000.0,2011,1.4,1,3795.0,Hyundai
79000.0,2007,1.8,,4995.0,Mercedes-Benz
19647.0,2016,1.2,,5150.0,Fiat
14397.0,2019,1.4,,9098.0,Vauxhall
115000.0,2010,1.6,4,1850.0,Volkswagen
72000.0,2010,1.4,4,3795.0,Volkswagen
99724.0,2004,1.6,3,695.0,Citroen
42000.0,2015,1.2,1,5000.0,Vauxhall
62165.0,2011,1.2,,3150.0,Vauxhall
22000.0,2016,1.2,2,8400.0,Peugeot
30000.0,2012,1.1,,1299.0,Mitsubishi
46601.0,2015,1.2,3,4990.0,Vauxhall
27800.0,2015,1.2,,5500.0,Peugeot
2067.0,2019,1.0,1,10695.0,Nissan
43237.0,2011,1.2,4,1200.0,Fiat
42451.0,2013,1.2,,3999.0,Fiat
28971.0,2016,2.0,3,8800.0,Mazda
1790.0,2020,1.5,,18495.0,Toyota
56739.0,2015,1.5,,6200.0,Ford
65650.0,2008,1.4,3,1995.0,SEAT
62165.0,2011,1.2,,3150.0,Vauxhall
71560.0,2015,1.6,,6050.0,Vauxhall
28000.0,2013,1.6,,6995.0,MINI
58300.0,2009,1.5,2,4295.0,Nissan
27530.0,2018,1.0,,9200.0,Hyundai
23742.0,2017,2.0,,11900.0,MINI
38901.0,2017,1.6,,10050.0,Vauxhall
15591.0,2017,1.4,,8600.0,Vauxhall
1137.0,2020,1.4,1,16995.0,Kia
40000.0,2014,2.0,,7700.0,BMW
14019.0,2019,1.4,,9049.0,Vauxhall
92000.0,2007,1.4,8,1491.0,Nissan
34797.0,2018,1.0,,6900.0,Hyundai
71560.0,2015,1.6,,6050.0,Vauxhall
64654.0,2012,1.5,5,7000.0,Nissan
89000.0,2007,2.0,5,1850.0,Volkswagen
35843.0,2018,1.2,,7000.0,Hyundai
30000.0,2016,1.9,2,4995.0,MG
15685.0,2018,1.2,,7800.0,Peugeot
75000.0,2008,1.0,,1695.0,Vauxhall
43232.0,2018,1.2,2,9995.0,Renault
28190.0,2017,1.6,,10995.0,Toyota
54977.0,2010,1.4,3,2500.0,Citroen
28644.0,2015,1.2,3,7795.0,Nissan
15092.0,2019,1.0,,13600.0,Hyundai
3533.0,2019,1.2,,10801.0,Vauxhall
104000.0,2010,1.4,,1650.0,Kia
14058.0,2018,1.4,2,8440.0,Vauxhall
88000.0,2005,3.5,5,4695.0,Chrysler
14541.0,2019,1.4,,9048.0,Vauxhall
26618.0,2014,2.0,,8990.0,Ford
35925.0,2018,1.6,,10000.0,Citroen
86000.0,2009,1.6,2,1690.0,Kia
19274.0,2016,1.2,1,8495.0,Volkswagen
44000.0,2016,1.6,1,7900.0,Honda
146800.0,2008,1.8,4,3000.0,Audi
48443.0,2014,1.2,2,4995.0,Renault
27495.0,2015,1.5,1,6883.0,Renault
10323.0,2019,1.2,,11700.0,Hyundai
43642.0,2014,1.8,2,9495.0,Toyota
15759.0,2018,2.0,1,13995.0,Mazda
81650.0,2009,1.4,5,2095.0,Alfa Romeo
27489.0,2018,1.0,,9200.0,Ford
86644.0,2017,3.5,2,25000.0,Lexus
28507.0,2016,1.0,,5500.0,Toyota
73000.0,2007,1.2,,1975.0,Vauxhall
58695.0,2018,1.5,2,11150.0,Nissan
32505.0,2017,1.2,,6250.0,Citroen
91422.0,1991,1.6,5,3800.0,Mazda
14168.0,2017,1.0,,5995.0,Toyota
15092.0,2019,1.0,,13600.0,Hyundai
29684.0,2017,1.4,,7041.0,Hyundai
27985.0,2016,1.0,,9550.0,Ford
24001.0,2017,1.6,,11950.0,Nissan
76000.0,2010,1.6,5,3000.0,Ford
19053.0,2018,1.2,2,8300.0,Vauxhall
16000.0,2018,1.4,,8350.0,Fiat
52427.0,2012,1.6,4,7995.0,Mercedes-Benz
10828.0,2019,1.4,,9298.0,Vauxhall
58300.0,2009,1.5,2,4295.0,Nissan
3580.0,2018,1.5,,13000.0,Ford
38901.0,2017,1.6,,10150.0,Vauxhall
10566.0,2018,1.0,,6795.0,Hyundai
29684.0,2017,1.4,,7041.0,Hyundai
29684.0,2017,1.4,,7041.0,Hyundai
18607.0,2018,1.6,,9650.0,Suzuki
33465.0,2017,0.9,,7795.0,Nissan
28000.0,2013,1.6,,6995.0,MINI
23302.0,2019,1.0,,9900.0,Ford
17683.0,2019,1.4,,10098.0,Vauxhall
23573.0,2017,1.5,1,7995.0,Mazda
35884.0,2017,1.6,1,7300.0,Fiat
123000.0,2010,1.4,4,4000.0,Volkswagen
36343.0,2017,1.2,,9100.0,Nissan
41000.0,2016,1.0,2,6995.0,Ford
38903.0,2016,1.2,3,6700.0,Peugeot
36484.0,2016,1.4,2,5134.0,Vauxhall
15092.0,2019,1.0,,13600.0,Hyundai
59120.0,2015,1.6,,6900.0,Ford
62800.0,2008,3.0,4,3399.0,Subaru
95400.0,2008,1.9,5,2995.0,Volkswagen
17938.0,2017,2.0,,11000.0,Mazda
22386.0,2017,1.0,,7695.0,Nissan
52000.0,2007,1.6,3,4995.0,MINI
53442.0,2013,2.1,,11450.0,Mercedes-Benz
83000.0,2012,1.2,2,3999.0,Volkswagen
21777.0,2016,1.4,,7000.0,Hyundai
7453.0,2018,1.2,,8000.0,Ford
71126.0,2008,1.1,2,1295.0,Mitsubishi
3533.0,2019,1.2,,10801.0,Vauxhall
27495.0,2015,1.5,1,6883.0,Renault
35268.0,2017,1.6,,8050.0,Vauxhall
36897.0,2017,1.2,,6250.0,Hyundai
19487.0,2017,1.0,,5600.0,Vauxhall
15749.0,2019,1.6,,15000.0,Hyundai
99950.0,2010,1.2,3,1550.0,Renault
38265.0,2017,1.4,,7000.0,Fiat
40000.0,2013,1.2,,3700.0,Hyundai
112000.0,2009,1.0,2,1250.0,Suzuki
24442.0,2012,2.0,1,8871.0,Kia
33508.0,2016,2.0,2,11495.0,Volkswagen
46567.0,2013,1.8,1,5500.0,Toyota
27495.0,2015,1.5,1,6883.0,Renault
26342.0,2017,1.2,,6946.0,Hyundai
110000.0,2008,2.0,3,995.0,Citroen
28082.0,2018,1.6,,12500.0,Hyundai
40212.0,2010,2.0,1,7995.0,SKODA
55260.0,2018,1.0,,5210.0,Toyota
54000.0,2015,1.4,1,7300.0,Vauxhall
36432.0,2016,1.4,,7650.0,Hyundai
28218.0,2014,1.6,1,7000.0,Ford
52200.0,2015,2.0,2,11995.0,BMW
110200.0,2004,2.0,5,1450.0,Toyota
102000.0,2016,1.6,2,5200.0,Toyota
63131.0,2008,1.4,2,2995.0,SKODA
26342.0,2017,1.2,,6946.0,Hyundai
10323.0,2019,1.2,,11700.0,Hyundai
27971.0,2014,1.5,1,6200.0,Renault
54690.0,2016,1.0,1,6150.0,Ford
78959.0,2009,2.0,4,1295.0,Fiat
26045.0,2017,1.2,1,8495.0,Suzuki
50711.0,2009,1.6,,4595.0,Volvo
16500.0,2011,1.2,,5500.0,Vauxhall
14955.0,2019,1.4,,8600.0,Vauxhall
54414.0,2016,1.6,,6750.0,DS AUTOMOBILES
50780.0,2014,1.2,1,5450.0,Renault
12770.0,2018,1.0,,7200.0,SKODA
87354.0,2010,1.6,4,2995.0,Citroen
10323.0,2019,1.2,,11700.0,Hyundai
10323.0,2019,1.2,,11700.0,Hyundai
64049.0,2013,1.4,5,4349.0,Vauxhall
54794.0,2013,2.1,3,9995.0,Mercedes-Benz
65000.0,2014,1.6,,8850.0,Nissan
51416.0,2015,1.2,,5500.0,Nissan
22089.0,2017,0.9,1,7600.0,Renault
20909.0,2017,2.0,1,10495.0,Volvo
10333.0,2018,1.2,,8450.0,Hyundai
89600.0,2010,1.6,3,2995.0,Volkswagen
46889.0,2014,2.0,2,11495.0,Audi
30562.0,2017,1.4,,7800.0,Vauxhall
63131.0,2008,1.4,2,2995.0,SKODA
3533.0,2019,1.2,,10801.0,Vauxhall
36484.0,2016,1.4,2,5134.0,Vauxhall
97000.0,2008,2.0,,1750.0,Kia
